상호명,상권업종소분류명,시군구명,행정동명,지번주소,도로명주소,경도,위도
카페다옴,카페,서귀포시,천지동,제주특별자치도 서귀포시 서귀동 302-5,제주특별자치도 서귀포시 일주동로 8709,126.558026,33.25249
카도커피하우스,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1953-6,제주특별자치도 제주시 신설로9길 42-8,126.546901,33.494461
우프,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 신례리 697-9,제주특별자치도 서귀포시 남원읍 하신로 302,126.631943,33.280465
코히동시오리,카페,제주시,노형동,제주특별자치도 제주시 노형동 2513-9,제주특별자치도 제주시 수덕9길 71-2,126.471449,33.483325
잔물결시티로스터스,카페,제주시,노형동,제주특별자치도 제주시 노형동 1069-4,제주특별자치도 제주시 다랑곶4길 36,126.478998,33.489443
세실,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 선흘리 3388-1,제주특별자치도 제주시 조천읍 북선로 299,126.693165,33.514997
미스유얼웨이즈,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 하도리 2202,제주특별자치도 제주시 구좌읍 하도1길 37,126.878935,33.520809
카페던스페이스,카페,제주시,용담2동,제주특별자치도 제주시 용담삼동 2293-2,제주특별자치도 제주시 서해안로 512,126.493629,33.519517
리프트커피,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6113-6,제주특별자치도 제주시 인다5길 11-12,126.548644,33.475687
소금,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 태흥리 1770-1,제주특별자치도 서귀포시 남원읍 태위로 763-1,126.727347,33.281946
용두암해수랜드2층매점,카페,제주시,용담2동,제주특별자치도 제주시 용담삼동 1006-3,제주특별자치도 제주시 서해안로 630,126.504423,33.516108
빽다방서귀포516로점,카페,서귀포시,영천동,제주특별자치도 서귀포시 상효동 1297-19,제주특별자치도 서귀포시 516로 450,126.59503,33.291287
돈내코숲카페,카페,서귀포시,영천동,제주특별자치도 서귀포시 상효동 2302,제주특별자치도 서귀포시 돈내코로 263,126.570155,33.304458
기적회신,카페,제주시,일도2동,제주특별자치도 제주시 일도이동 1029-115,제주특별자치도 제주시 삼성로9길 18-1,126.530584,33.508979
공차제주,카페,제주시,삼도2동,제주특별자치도 제주시 삼도이동 1192-23,제주특별자치도 제주시 탑동로 19,126.52265,33.517117
빽다방제주종합경,카페,제주시,오라동,제주특별자치도 제주시 오라일동 1026-12,제주특별자치도 제주시 오라로 150,126.518569,33.494219
제주족욕카페,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 함덕리 204,제주특별자치도 제주시 조천읍 조함해안로 586,126.674167,33.543998
위카페제주한라,카페,제주시,연동,제주특별자치도 제주시 연동 1963-2,제주특별자치도 제주시 도령로 65,126.484911,33.49027
메가엠지씨커피서귀포감산점,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 감산리 95-1,제주특별자치도 서귀포시 안덕면 일주서로 1479,126.357153,33.259729
딜라이트,카페,제주시,오라동,제주특별자치도 제주시 오라이동 651-14,제주특별자치도 제주시 아연로 216-17,126.50879,33.467042
카페제주웰컴,카페,제주시,연동,제주특별자치도 제주시 연동 313-105,제주특별자치도 제주시 선덕로 23,126.499407,33.486218
모먼트이루다,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6073-2,제주특별자치도 제주시 아란15길 28,126.543198,33.470005
카페게이트제주,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1987-10,제주특별자치도 제주시 중앙로 365,126.538985,33.489518
더벤티모슬포점,카페,서귀포시,대정읍,제주특별자치도 서귀포시 대정읍 상모리 3935-1,제주특별자치도 서귀포시 대정읍 상모대서로 6,126.25575,33.2241
오뜨미르,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 2039-1,제주특별자치도 제주시 구남동2길 59,126.532617,33.487258
영아리,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 사계리 2295,제주특별자치도 서귀포시 안덕면 사계남로 80,126.298767,33.226712
빽다방제주월정리점,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 월정리 545,제주특별자치도 제주시 구좌읍 월정3길 60,126.795354,33.555861
아라댕댕,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6047-11,제주특별자치도 제주시 아란7길 46,126.540538,33.474566
컴포즈커피제주드림,카페,제주시,노형동,제주특별자치도 제주시 노형동 924-1,제주특별자치도 제주시 원노형남1길 11,126.48174,33.484243
브리즈101,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 애월리 1665-1,제주특별자치도 제주시 애월읍 애월로 142,126.322175,33.463764
에이바우트커피아라스위첸점,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6091-4,제주특별자치도 제주시 중앙로 566,126.545312,33.473051
오띠모,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 애월리 479-2,제주특별자치도 제주시 애월읍 애월로19길 13,126.327217,33.464252
컴포즈커피제주대학교점,카페,제주시,아라동,제주특별자치도 제주시 아라이동 35-22,제주특별자치도 제주시 제주대학로 109,126.561653,33.460361
더벤티제주아라점,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6102,제주특별자치도 제주시 아연로 600,126.54316,33.477353
달오름,카페,서귀포시,정방동,제주특별자치도 서귀포시 서귀동 172-4,제주특별자치도 서귀포시 태평로 449,126.567573,33.246654
이디야커피제주애월하나로마트점,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 애월리 1400-1,제주특별자치도 제주시 애월읍 애원로 41,126.321911,33.460427
메가엠지씨커피제주동광육,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 동광리 826-2,제주특별자치도 서귀포시 안덕면 한창로 599,126.340308,33.310564
레피스,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 442-7,제주특별자치도 제주시 연신로 36,126.545657,33.497765
리타르스튜디오,카페,서귀포시,효돈동,제주특별자치도 서귀포시 하효동 539-4,제주특별자치도 서귀포시 효돈순환로 197,126.62213,33.258319
청옥헌,카페,서귀포시,대정읍,제주특별자치도 서귀포시 대정읍 보성리 1819-3,제주특별자치도 서귀포시 대정읍 보성하로 4-25,126.27206,33.249414
중문다방,카페,서귀포시,중문동,제주특별자치도 서귀포시 중문동 1909-3,제주특별자치도 서귀포시 천제연로 237,126.430097,33.251546
원다방,카페,서귀포시,표선면,제주특별자치도 서귀포시 표선면 표선리 658-2,제주특별자치도 서귀포시 표선면 표선동서로 228,126.832102,33.324292
솔바르,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 신풍리 83-6,제주특별자치도 서귀포시 성산읍 일주동로 5311,126.865829,33.364068
카페위더스,카페,제주시,오라동,제주특별자치도 제주시 오라이동 3178-1,제주특별자치도 제주시 연북로 204,126.501977,33.480846
보테,카페,제주시,노형동,제주특별자치도 제주시 노형동 1278-9,제주특별자치도 제주시 다랑곶길 11,126.479429,33.487515
봄차한잔,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 하귀1리 218-2,제주특별자치도 제주시 애월읍 하귀9길 79,126.413786,33.480586
씨2떠블유2,카페,제주시,노형동,제주특별자치도 제주시 노형동 726-1,제주특별자치도 제주시 연북로 48,126.486436,33.481594
봄봄안덕,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 화순리 1049-4,제주특별자치도 서귀포시 안덕면 화순로 143,126.331016,33.246292
나무밑,카페,서귀포시,송산동,제주특별자치도 서귀포시 보목동 718,제주특별자치도 서귀포시 칠십리로 474,126.601334,33.241402
카페몽몽,카페,제주시,노형동,제주특별자치도 제주시 노형동 2734-4,제주특별자치도 제주시 월광로 145-8,126.473384,33.492439
커피다,카페,제주시,삼도1동,제주특별자치도 제주시 삼도일동 518-12,제주특별자치도 제주시 서광로 197-1,126.517696,33.500175
제철과사람,카페,서귀포시,동홍동,제주특별자치도 서귀포시 동홍동 192-17,제주특별자치도 서귀포시 태평로 548-1,126.575378,33.25247
펍65,카페,제주시,일도1동,제주특별자치도 제주시 일도일동 1476-37,제주특별자치도 제주시 관덕로 65,126.526266,33.513326
부나커피,카페,제주시,이도1동,제주특별자치도 제주시 이도일동 1643-1,제주특별자치도 제주시 전농로 114,126.525014,33.504152
하와이안비치카페,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 고성리 559-17,제주특별자치도 서귀포시 성산읍 신양로122번길 57,126.917466,33.435161
포레스트제이카우셰드,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 화순리 1759-1,제주특별자치도 서귀포시 안덕면 화순서서로64번길 16,126.331193,33.255408
제주트립티산지,카페,제주시,일도1동,제주특별자치도 제주시 일도일동 1245-2,제주특별자치도 제주시 관덕로17길 29,126.528495,33.515093
옛날카페,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 함덕리 1002-100,제주특별자치도 제주시 조천읍 함덕16길 6-6,126.667772,33.540942
벌크커피도남점,카페,제주시,이도2동,제주특별자치도 제주시 도남동 87-4,제주특별자치도 제주시 신성로 94,126.529179,33.496234
시도,카페,제주시,외도동,제주특별자치도 제주시 내도동 226,제주특별자치도 제주시 논세길 56,126.442158,33.488886
케케커피,카페,제주시,삼양동,제주특별자치도 제주시 삼양일동 1577-12,제주특별자치도 제주시 선사로8길 79,126.592342,33.529339
휘카,카페,제주시,용담2동,제주특별자치도 제주시 용담이동 488,제주특별자치도 제주시 서해안로 687-6,126.511917,33.515597
와요커피제주아라점,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6121,제주특별자치도 제주시 인다1길 20,126.55013,33.477568
백마베이크,카페,제주시,삼도2동,제주특별자치도 제주시 삼도이동 803-7,제주특별자치도 제주시 중앙로14길 41,126.520213,33.510255
마이크로하비타트,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 대림리 1820-17,제주특별자치도 제주시 한림읍 한수풀로 11,126.264088,33.417894
빽다방제주연동사장1길점,카페,제주시,연동,제주특별자치도 제주시 연동 274-22,제주특별자치도 제주시 연동8길 7,126.490805,33.485137
카페일리터제주,카페,제주시,노형동,제주특별자치도 제주시 노형동 748,제주특별자치도 제주시 진군중길 1,126.479643,33.478644
선흘에서,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 선흘리 1946-22,제주특별자치도 제주시 조천읍 선진안길 11,126.703756,33.458375
영그램,카페,제주시,노형동,제주특별자치도 제주시 노형동 3802-2,제주특별자치도 제주시 노형7길 4,126.476488,33.481002
테라스탱고,카페,제주시,연동,제주특별자치도 제주시 연동 302-3,제주특별자치도 제주시 신대로 104,126.49619,33.487963
카페요아정제주,카페,제주시,일도2동,제주특별자치도 제주시 일도이동 377-2,제주특별자치도 제주시 고마로 87,126.54094,33.506565
차마실,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 하귀1리 137-8,제주특별자치도 제주시 애월읍 하귀동남1길 32-15,126.415524,33.484625
카페바당,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 조천리 3082-2,제주특별자치도 제주시 조천읍 조천7길 19-19,126.63404,33.538494
데저트알씨,카페,제주시,아라동,제주특별자치도 제주시 아라일동 2981,제주특별자치도 제주시 도남로 168-15,126.531521,33.486975
